"Tarih","Saat","Toplam (MWh)","Doðal Gaz","Barajlý","Linyit","Akarsu","Ýthal Kömür","Rüzgar","Güneþ","Fuel Oil","Jeotermal","Asfaltit Kömür","Taþ Kömür","Biyokütle","Nafta","LNG","Uluslararasý","Atýk Isý"
"04.02.2022","16:00","0,20","0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"04.02.2022","17:00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"04.02.2022","18:00","0,40","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"04.02.2022","19:00","2,00","0,00","0,00","0,00","0,00","0,00","2,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"04.02.2022","20:00","10,60","0,00","0,00","0,00","0,00","0,00","10,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"04.02.2022","21:00","19,50","0,00","0,00","0,00","0,00","0,00","19,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"04.02.2022","22:00","26,10","0,00","0,00","0,00","0,00","0,00","26,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"04.02.2022","23:00","38,00","0,00","0,00","0,00","0,00","0,00","38,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","00:00","52,90","0,00","0,00","0,00","0,00","0,00","52,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","01:00","54,70","0,00","0,00","0,00","0,00","0,00","54,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","02:00","58,30","0,00","0,00","0,00","0,00","0,00","58,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","03:00","67,90","0,00","0,00","0,00","0,00","0,00","67,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","04:00","102,20","0,00","0,00","0,00","0,00","0,00","102,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","05:00","97,60","0,00","0,00","0,00","0,00","0,00","97,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","06:00","124,10","0,00","0,00","0,00","0,00","0,00","124,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","07:00","171,00","0,00","0,00","0,00","0,00","0,00","171,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","08:00","175,90","0,00","0,00","0,00","0,00","0,00","175,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","09:00","149,20","0,00","0,00","0,00","0,00","0,00","149,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","10:00","133,60","0,00","0,00","0,00","0,00","0,00","133,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","11:00","125,30","0,00","0,00","0,00","0,00","0,00","125,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","12:00","134,20","0,00","0,00","0,00","0,00","0,00","134,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","13:00","130,40","0,00","0,00","0,00","0,00","0,00","130,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","14:00","124,40","0,00","0,00","0,00","0,00","0,00","124,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","15:00","115,80","0,00","0,00","0,00","0,00","0,00","115,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","16:00","102,30","0,00","0,00","0,00","0,00","0,00","102,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","17:00","98,80","0,00","0,00","0,00","0,00","0,00","98,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","18:00","107,90","0,00","0,00","0,00","0,00","0,00","107,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","19:00","132,10","0,00","0,00","0,00","0,00","0,00","132,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","20:00","138,60","0,00","0,00","0,00","0,00","0,00","138,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","21:00","156,10","0,00","0,00","0,00","0,00","0,00","156,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","22:00","159,90","0,00","0,00","0,00","0,00","0,00","159,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"05.02.2022","23:00","151,40","0,00","0,00","0,00","0,00","0,00","151,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","00:00","143,60","0,00","0,00","0,00","0,00","0,00","143,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","01:00","131,10","0,00","0,00","0,00","0,00","0,00","131,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","02:00","112,50","0,00","0,00","0,00","0,00","0,00","112,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","03:00","83,00","0,00","0,00","0,00","0,00","0,00","83,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","04:00","44,00","0,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","05:00","38,40","0,00","0,00","0,00","0,00","0,00","38,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","06:00","75,90","0,00","0,00","0,00","0,00","0,00","75,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","07:00","149,10","0,00","0,00","0,00","0,00","0,00","149,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","08:00","141,50","0,00","0,00","0,00","0,00","0,00","141,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","09:00","83,80","0,00","0,00","0,00","0,00","0,00","83,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","10:00","48,40","0,00","0,00","0,00","0,00","0,00","48,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","11:00","28,60","0,00","0,00","0,00","0,00","0,00","28,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","12:00","10,20","0,00","0,00","0,00","0,00","0,00","10,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","13:00","0,40","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","14:00","0,20","0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","15:00","0,20","0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","16:00","3,20","0,00","0,00","0,00","0,00","0,00","3,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","17:00","14,20","0,00","0,00","0,00","0,00","0,00","14,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","18:00","48,30","0,00","0,00","0,00","0,00","0,00","48,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","19:00","67,50","0,00","0,00","0,00","0,00","0,00","67,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","20:00","100,10","0,00","0,00","0,00","0,00","0,00","100,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","21:00","178,90","0,00","0,00","0,00","0,00","0,00","178,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","22:00","181,00","0,00","0,00","0,00","0,00","0,00","181,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"06.02.2022","23:00","180,60","0,00","0,00","0,00","0,00","0,00","180,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","00:00","180,80","0,00","0,00","0,00","0,00","0,00","180,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","01:00","181,50","0,00","0,00","0,00","0,00","0,00","181,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","02:00","178,60","0,00","0,00","0,00","0,00","0,00","178,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","03:00","180,00","0,00","0,00","0,00","0,00","0,00","180,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","04:00","178,60","0,00","0,00","0,00","0,00","0,00","178,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","05:00","181,70","0,00","0,00","0,00","0,00","0,00","181,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","06:00","181,70","0,00","0,00","0,00","0,00","0,00","181,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","07:00","178,90","0,00","0,00","0,00","0,00","0,00","178,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","08:00","177,20","0,00","0,00","0,00","0,00","0,00","177,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","09:00","107,60","0,00","0,00","0,00","0,00","0,00","107,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","10:00","81,20","0,00","0,00","0,00","0,00","0,00","81,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","11:00","87,60","0,00","0,00","0,00","0,00","0,00","87,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","12:00","157,40","0,00","0,00","0,00","0,00","0,00","157,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","13:00","151,00","0,00","0,00","0,00","0,00","0,00","151,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","14:00","162,60","0,00","0,00","0,00","0,00","0,00","162,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","15:00","174,00","0,00","0,00","0,00","0,00","0,00","174,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","16:00","180,80","0,00","0,00","0,00","0,00","0,00","180,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","17:00","179,10","0,00","0,00","0,00","0,00","0,00","179,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","18:00","169,30","0,00","0,00","0,00","0,00","0,00","169,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","19:00","164,00","0,00","0,00","0,00","0,00","0,00","164,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","20:00","172,20","0,00","0,00","0,00","0,00","0,00","172,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","21:00","166,10","0,00","0,00","0,00","0,00","0,00","166,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","22:00","149,80","0,00","0,00","0,00","0,00","0,00","149,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"07.02.2022","23:00","105,40","0,00","0,00","0,00","0,00","0,00","105,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","00:00","93,10","0,00","0,00","0,00","0,00","0,00","93,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","01:00","43,20","0,00","0,00","0,00","0,00","0,00","43,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","02:00","45,90","0,00","0,00","0,00","0,00","0,00","45,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","03:00","35,90","0,00","0,00","0,00","0,00","0,00","35,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","04:00","155,00","0,00","0,00","0,00","0,00","0,00","155,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","05:00","165,70","0,00","0,00","0,00","0,00","0,00","165,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","06:00","164,00","0,00","0,00","0,00","0,00","0,00","164,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","07:00","168,20","0,00","0,00","0,00","0,00","0,00","168,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","08:00","170,20","0,00","0,00","0,00","0,00","0,00","170,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","09:00","181,00","0,00","0,00","0,00","0,00","0,00","181,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","10:00","176,30","0,00","0,00","0,00","0,00","0,00","176,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","11:00","179,50","0,00","0,00","0,00","0,00","0,00","179,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","12:00","177,10","0,00","0,00","0,00","0,00","0,00","177,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","13:00","175,70","0,00","0,00","0,00","0,00","0,00","175,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","14:00","151,90","0,00","0,00","0,00","0,00","0,00","151,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","15:00","158,80","0,00","0,00","0,00","0,00","0,00","158,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","16:00","142,60","0,00","0,00","0,00","0,00","0,00","142,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","17:00","97,10","0,00","0,00","0,00","0,00","0,00","97,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","18:00","46,60","0,00","0,00","0,00","0,00","0,00","46,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","19:00","31,80","0,00","0,00","0,00","0,00","0,00","31,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","20:00","30,60","0,00","0,00","0,00","0,00","0,00","30,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","21:00","50,80","0,00","0,00","0,00","0,00","0,00","50,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","22:00","41,40","0,00","0,00","0,00","0,00","0,00","41,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"08.02.2022","23:00","49,40","0,00","0,00","0,00","0,00","0,00","49,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","00:00","132,10","0,00","0,00","0,00","0,00","0,00","132,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","01:00","158,50","0,00","0,00","0,00","0,00","0,00","158,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","02:00","121,50","0,00","0,00","0,00","0,00","0,00","121,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","03:00","104,40","0,00","0,00","0,00","0,00","0,00","104,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","04:00","121,10","0,00","0,00","0,00","0,00","0,00","121,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","05:00","119,40","0,00","0,00","0,00","0,00","0,00","119,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","06:00","107,70","0,00","0,00","0,00","0,00","0,00","107,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","07:00","82,60","0,00","0,00","0,00","0,00","0,00","82,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","08:00","108,30","0,00","0,00","0,00","0,00","0,00","108,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","09:00","55,70","0,00","0,00","0,00","0,00","0,00","55,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","10:00","45,50","0,00","0,00","0,00","0,00","0,00","45,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","11:00","62,90","0,00","0,00","0,00","0,00","0,00","62,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","12:00","67,70","0,00","0,00","0,00","0,00","0,00","67,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","13:00","46,80","0,00","0,00","0,00","0,00","0,00","46,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","14:00","82,50","0,00","0,00","0,00","0,00","0,00","82,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","15:00","91,50","0,00","0,00","0,00","0,00","0,00","91,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","16:00","107,50","0,00","0,00","0,00","0,00","0,00","107,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","17:00","69,20","0,00","0,00","0,00","0,00","0,00","69,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","18:00","89,60","0,00","0,00","0,00","0,00","0,00","89,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","19:00","105,40","0,00","0,00","0,00","0,00","0,00","105,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","20:00","91,00","0,00","0,00","0,00","0,00","0,00","91,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","21:00","49,60","0,00","0,00","0,00","0,00","0,00","49,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","22:00","35,60","0,00","0,00","0,00","0,00","0,00","35,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"09.02.2022","23:00","29,20","0,00","0,00","0,00","0,00","0,00","29,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","00:00","35,60","0,00","0,00","0,00","0,00","0,00","35,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","01:00","31,60","0,00","0,00","0,00","0,00","0,00","31,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","02:00","38,10","0,00","0,00","0,00","0,00","0,00","38,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","03:00","36,70","0,00","0,00","0,00","0,00","0,00","36,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","04:00","32,10","0,00","0,00","0,00","0,00","0,00","32,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","05:00","34,60","0,00","0,00","0,00","0,00","0,00","34,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","06:00","30,30","0,00","0,00","0,00","0,00","0,00","30,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","07:00","24,90","0,00","0,00","0,00","0,00","0,00","24,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","08:00","12,40","0,00","0,00","0,00","0,00","0,00","12,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","09:00","2,50","0,00","0,00","0,00","0,00","0,00","2,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","10:00","0,40","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","11:00","0,60","0,00","0,00","0,00","0,00","0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","12:00","0,40","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","13:00","0,40","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","14:00","0,20","0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","15:00","0,20","0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","16:00","0,20","0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","17:00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","18:00","2,00","0,00","0,00","0,00","0,00","0,00","2,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","19:00","5,60","0,00","0,00","0,00","0,00","0,00","5,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","20:00","6,30","0,00","0,00","0,00","0,00","0,00","6,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","21:00","8,80","0,00","0,00","0,00","0,00","0,00","8,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","22:00","19,70","0,00","0,00","0,00","0,00","0,00","19,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"10.02.2022","23:00","29,10","0,00","0,00","0,00","0,00","0,00","29,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","00:00","29,90","0,00","0,00","0,00","0,00","0,00","29,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","01:00","36,20","0,00","0,00","0,00","0,00","0,00","36,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","02:00","42,30","0,00","0,00","0,00","0,00","0,00","42,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","03:00","47,40","0,00","0,00","0,00","0,00","0,00","47,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","04:00","49,40","0,00","0,00","0,00","0,00","0,00","49,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","05:00","86,70","0,00","0,00","0,00","0,00","0,00","86,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","06:00","134,50","0,00","0,00","0,00","0,00","0,00","134,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","07:00","124,70","0,00","0,00","0,00","0,00","0,00","124,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","08:00","142,90","0,00","0,00","0,00","0,00","0,00","142,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","09:00","121,30","0,00","0,00","0,00","0,00","0,00","121,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","10:00","86,90","0,00","0,00","0,00","0,00","0,00","86,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","11:00","71,40","0,00","0,00","0,00","0,00","0,00","71,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","12:00","68,90","0,00","0,00","0,00","0,00","0,00","68,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","13:00","50,30","0,00","0,00","0,00","0,00","0,00","50,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","14:00","55,30","0,00","0,00","0,00","0,00","0,00","55,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","15:00","53,60","0,00","0,00","0,00","0,00","0,00","53,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","16:00","53,10","0,00","0,00","0,00","0,00","0,00","53,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","17:00","40,50","0,00","0,00","0,00","0,00","0,00","40,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
"11.02.2022","18:00","63,80","0,00","0,00","0,00","0,00","0,00","63,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
